source,created_at_local,pick_up_latitude,pick_up_longitude,drop_off_latitude,drop_off_longitude,city,fare,pick_up_distance,state
IOS,2013-10-01 11:01:09.000000,14.570179999999999,121.02593999999999,14.52447,121.00108,Metro Manila,277.5,0.994683,COMPLETED
ADR,2013-11-20 08:59:36.000000,14.677404999999998,121.01401200000001,14.644129999999999,121.048379,Metro Manila,255.625,1.28825,CANCELLED
IOS,2013-12-18 08:42:08.000000,14.649220000000001,121.07907,14.646279999999999,121.05093000000001,Metro Manila,198.75,0.199974,COMPLETED
VNU,2013-10-12 18:33:13.000000,14.549732,121.02677,14.479308999999999,121.01982199999999,Metro Manila,316.875,0.15671400000000002,COMPLETED
ADR,2013-09-12 07:19:04.000000,14.630018,121.037631,14.527455999999999,121.00618899999999,Metro Manila,369.375,3.29586,COMPLETED
IOS,2013-10-02 18:23:43.000000,14.554079999999999,121.04588000000001,14.557229999999999,121.02175,Metro Manila,190.0,0.225694,COMPLETED
VNU,2013-12-10 19:01:43.000000,14.549732,121.02677,14.479308999999999,121.01982199999999,Metro Manila,255.625,1.4772299999999998,COMPLETED
IOS,2013-09-17 18:05:21.000000,14.55396,121.04448000000001,14.562289999999999,121.03078000000001,Metro Manila,190.0,1.35152,COMPLETED
ADR,2013-10-01 11:27:40.000000,14.574889,121.121275,14.58296,121.05745900000001,Metro Manila,242.5,1.88642,COMPLETED
IOS,2013-09-27 17:32:34.000000,14.55305,121.01968000000001,14.5633,121.0354,Metro Manila,198.75,0.208306,COMPLETED
IOS,2013-12-17 09:58:43.000000,14.61669,121.03917,14.6932,121.09346000000001,Metro Manila,338.75,0.921724,COMPLETED
IOS,2013-09-26 18:55:40.000000,14.549710000000001,121.05083,14.62045,121.05322,Metro Manila,281.875,0.647238,CANCELLED
VNU,2013-10-31 19:16:29.000000,14.549732,121.02677,14.537751,121.001379,Metro Manila,185.625,0.21527600000000002,COMPLETED
ADR,2013-09-25 08:32:37.000000,14.542045000000002,121.055547,14.550929,121.05098600000001,Metro Manila,163.75,0.657404,COMPLETED
IOS,2013-09-03 05:13:03.000000,14.60837,121.07075,14.509689999999999,121.0128,Metro Manila,386.875,1.16276,COMPLETED
ADR,2013-10-01 08:38:14.000000,14.608435,121.026225,14.551314999999999,121.02541200000002,Metro Manila,233.75,0.405668,CANCELLED
ADR,2013-09-24 07:02:18.000000,14.488648999999999,121.04078600000001,14.582435999999998,120.98551100000002,Metro Manila,316.875,0.569904,CANCELLED
IOS,2013-09-27 20:48:25.000000,14.58116,121.05505,14.62835,121.0547,Metro Manila,238.125,0.350984,COMPLETED
IOS,2013-10-05 01:11:41.000000,14.517579999999999,121.05735,14.57216,121.02972,Metro Manila,316.875,2.96774,COMPLETED
IOS,2013-11-21 18:46:34.000000,14.586429999999998,121.06136000000001,14.607829999999998,121.08025,Metro Manila,185.625,1.0096399999999999,COMPLETED
ADR,2013-10-14 10:41:59.000000,14.586257000000002,121.044265,14.596252,121.058958,Metro Manila,238.125,0.928889,COMPLETED
ADR,2013-09-24 08:53:40.000000,14.570398999999998,121.02351499999999,14.554169,121.023597,Metro Manila,190.0,1.1093600000000001,COMPLETED
IOS,2013-09-24 11:25:15.000000,14.587520000000001,121.08152,14.55481,121.04763,Metro Manila,233.75,0.7509239999999999,COMPLETED
ADR,2013-09-28 13:43:10.000000,14.488648999999999,121.04078600000001,14.486973,121.043361,Metro Manila,146.25,1.27265,COMPLETED
VNU,2013-10-20 16:28:17.000000,14.549732,121.02677,14.479308999999999,121.01982199999999,Metro Manila,316.875,0.30091999999999997,CANCELLED
ADR,2013-09-12 23:19:57.000000,14.5529,121.022,14.567089000000001,121.013423,Metro Manila,176.875,1.08035,COMPLETED
IOS,2013-09-24 09:00:24.000000,14.63485,121.05196000000001,14.56,121.03152,Metro Manila,312.5,0.742405,COMPLETED
IOS,2013-09-01 18:11:25.000000,14.579310000000001,121.04728999999999,14.57022,121.02186999999999,Metro Manila,207.5,1.88578,CANCELLED
IOS,2013-09-19 09:58:46.000000,14.66796,121.0736,14.521820000000002,121.01302,Metro Manila,465.625,2.74837,COMPLETED
VNU,2013-11-06 12:38:43.000000,14.549732,121.02677,14.554729,121.024445,Metro Manila,150.625,0.47452799999999995,COMPLETED
VNU,2013-10-14 19:42:03.000000,14.549732,121.02677,14.517617999999999,121.05086399999999,Metro Manila,242.5,0.39969299999999996,COMPLETED
IOS,2013-12-13 20:20:41.000000,14.59024,120.98305,14.552610000000001,121.02542,Metro Manila,260.0,0.813389,COMPLETED
IOS,2013-09-20 18:50:56.000000,14.58714,121.06369,14.56947,121.10981000000001,Metro Manila,251.25,1.68353,COMPLETED
IOS,2013-11-18 08:41:27.000000,14.5761,121.03046,14.55851,121.01916000000001,Metro Manila,190.0,1.66895,CANCELLED
IOS,2013-11-25 16:06:08.000000,14.553239999999999,121.04643999999999,14.63134,121.05221999999999,Metro Manila,303.75,0.323552,COMPLETED
ADR,2013-11-22 10:43:40.000000,14.639479000000001,121.061493,14.557872,121.018431,Metro Manila,369.375,1.80247,COMPLETED
VNU,2013-12-18 14:27:10.000000,14.549732,121.02677,14.554729,121.024445,Metro Manila,150.625,1.30215,COMPLETED
IOS,2013-12-11 22:34:13.000000,14.55535,121.01982,14.46539,121.01863,Metro Manila,378.125,1.48517,COMPLETED
VNU,2013-11-16 17:36:24.000000,14.549732,121.02677,14.549547,121.056075,Metro Manila,203.125,0.0587888,COMPLETED
VNU,2013-12-01 19:11:18.000000,14.549732,121.02677,14.554729,121.024445,Metro Manila,150.625,0.352421,COMPLETED
VNU,2013-12-22 19:55:25.000000,14.549732,121.02677,14.479308999999999,121.01982199999999,Metro Manila,255.625,0.0337978,COMPLETED
IOS,2013-12-05 09:51:59.000000,14.492170000000002,121.04258999999999,14.583879999999999,121.05693000000001,Metro Manila,290.625,0.46062,COMPLETED
VNU,2013-12-13 22:00:10.000000,14.549732,121.02677,14.599511999999999,120.984219,Metro Manila,242.5,1.4912,COMPLETED
ADR,2013-08-28 16:17:09.000000,14.613648000000001,121.071005,14.613506,121.034182,Metro Manila,198.75,2.77273,COMPLETED
IOS,2013-09-12 05:44:28.000000,14.58584,121.11311,14.572289999999999,121.04981000000001,Metro Manila,268.75,2.26215,CANCELLED
ADR,2013-09-14 17:03:25.000000,14.551314999999999,121.02541200000002,14.607870000000002,121.111915,Metro Manila,386.875,0.249795,CANCELLED
IOS,2013-10-03 01:40:18.000000,14.59095,121.07578999999998,14.634820000000001,121.05899,Metro Manila,260.0,0.433482,COMPLETED
T47,2013-10-18 15:59:29.000000,14.556328,121.021243,14.508610999999998,121.019444,Metro Manila,273.125,1.20286,COMPLETED
T47,2013-10-28 03:54:20.000000,14.570217999999999,121.02186499999999,14.508610999999998,121.019444,Metro Manila,303.75,1.8929799999999999,COMPLETED
IOS,2013-09-12 05:26:33.000000,14.55541,121.08008999999998,14.55473,121.02445,Metro Manila,273.125,1.14778,COMPLETED
IOS,2013-09-27 21:02:52.000000,14.55769,121.01031,14.551670000000001,121.01851,Metro Manila,155.0,0.129389,COMPLETED
ADR,2013-09-14 22:37:43.000000,14.656820000000002,121.030396,14.678531,121.03516699999999,Metro Manila,194.375,2.88048,COMPLETED
IOS,2013-09-25 10:06:18.000000,14.58654,121.0601,14.61938,121.08208,Metro Manila,264.375,2.07278,COMPLETED
IOS,2013-09-06 08:41:15.000000,14.575520000000001,121.04338,14.5621,121.02887,Metro Manila,203.125,1.28862,COMPLETED
ADR,2013-09-21 18:33:50.000000,14.547894,121.021331,14.551694,121.021796,Metro Manila,150.625,2.18432,CANCELLED
IOS,2013-09-07 14:51:46.000000,14.54691,121.05985,14.551839999999999,121.02193999999999,Metro Manila,242.5,2.38037,COMPLETED
IOS,2013-11-22 20:27:50.000000,14.56189,121.0113,14.58584,121.05928999999999,Metro Manila,225.0,0.580997,COMPLETED
T47,2013-09-28 07:28:18.000000,14.58852,121.069474,14.554729,121.024445,Metro Manila,264.375,2.69293,CANCELLED
T47,2013-09-16 15:52:34.000000,14.557863000000001,121.017145,14.53416,121.017742,Metro Manila,211.875,2.22903,CANCELLED
IOS,2013-10-05 12:18:29.000000,14.57027,121.04821000000001,14.56541,121.03638000000001,Metro Manila,194.375,1.70945,COMPLETED
T47,2013-09-19 20:19:14.000000,14.582403,121.06298100000001,14.469006,120.974101,Metro Manila,465.625,0.35046,COMPLETED
IOS,2013-09-13 23:07:18.000000,14.57032,120.99506000000001,14.554829999999999,121.04619,Metro Manila,268.75,0.978305,CANCELLED
IOS,2013-09-06 19:30:21.000000,14.54965,121.04583000000001,14.57915,121.05547,Metro Manila,190.0,0.429412,COMPLETED
T47,2013-10-09 02:50:25.000000,14.550365,121.02501000000001,14.508610999999998,121.019444,Metro Manila,242.5,1.8506799999999999,COMPLETED
ADR,2013-09-15 18:19:55.000000,14.586944,121.09833300000001,14.656501,121.017025,Metro Manila,365.0,1.93251,COMPLETED
IOS,2013-09-26 20:48:32.000000,14.54965,121.04576999999999,14.62369,121.04393999999999,Metro Manila,295.0,1.69671,COMPLETED
IOS,2013-09-24 05:42:17.000000,14.57974,121.08476999999999,14.508610000000001,121.01943999999999,Metro Manila,343.125,1.04121,COMPLETED
IOS,2013-09-09 07:21:36.000000,14.579020000000002,121.06488,14.57025,121.02178,Metro Manila,255.625,0.572318,COMPLETED
IOS,2013-10-01 17:11:37.000000,14.578970000000002,121.07337,14.63711,121.07073000000001,Metro Manila,281.875,0.15395799999999998,COMPLETED
T47,2013-10-20 15:18:20.000000,14.563865,121.00913999999999,14.603454000000001,121.04458000000001,Metro Manila,299.375,2.20918,COMPLETED
T47,2013-11-18 04:10:59.000000,14.563645999999999,121.063608,14.554729,121.024445,Metro Manila,233.75,2.40719,COMPLETED
T47,2013-12-04 09:57:10.000000,14.590945999999999,121.07578799999999,14.583526,121.05698000000001,Metro Manila,176.875,2.2250799999999997,COMPLETED
IOS,2013-12-24 20:12:43.000000,14.589839999999999,121.06055,14.577329999999998,121.05956,Metro Manila,176.875,0.623084,COMPLETED
T47,2013-12-02 04:28:27.000000,14.580759,121.092371,14.508610999999998,121.019444,Metro Manila,417.5,1.01615,COMPLETED
ADR,2013-09-27 05:43:31.000000,14.580115,121.092381,14.620020000000002,121.00431,Metro Manila,290.625,0.608354,COMPLETED
IOS,2013-09-19 13:55:41.000000,14.56303,121.02363999999999,14.560070000000001,121.01985,Metro Manila,150.625,0.936791,CANCELLED
ADR,2013-09-26 12:15:02.000000,14.609851,121.048028,14.636458,121.021325,Metro Manila,246.875,0.804538,COMPLETED
ADR,2013-09-28 01:30:54.000000,14.569207999999998,121.060157,14.549101,121.07686299999999,Metro Manila,225.0,0.577484,COMPLETED
T47,2013-09-25 19:29:33.000000,14.585382999999998,121.060294,14.537752,121.001379,Metro Manila,277.5,0.314267,COMPLETED
IOS,2013-09-14 16:31:47.000000,14.56061,121.02091000000001,14.583860000000001,121.05712,Metro Manila,233.75,1.0741100000000001,COMPLETED
T47,2013-09-19 10:55:50.000000,14.567198000000001,121.092266,14.634401,121.046116,Metro Manila,268.75,1.26794,COMPLETED
IOS,2013-09-11 17:56:14.000000,14.556329999999999,121.02123999999999,14.56293,121.02503999999999,Metro Manila,172.5,0.627013,CANCELLED
T47,2013-11-11 08:21:39.000000,14.603477,121.04460700000001,14.588377,121.063294,Metro Manila,176.875,1.1207200000000002,COMPLETED
IOS,2013-09-29 15:54:11.000000,14.620270000000001,121.01794,14.61825,120.98596,Metro Manila,207.5,0.44381800000000005,COMPLETED
IOS,2013-09-28 11:40:43.000000,14.531429999999999,121.03331000000001,14.5838,121.06197,Metro Manila,295.0,1.12506,COMPLETED
T47,2013-09-19 01:33:31.000000,14.618352,121.06111200000001,14.579444,121.035917,Metro Manila,246.875,1.29354,COMPLETED
IOS,2013-10-24 23:33:07.000000,14.58584,121.05928999999999,14.53475,121.03816,Metro Manila,277.5,0.278543,COMPLETED
T47,2013-09-21 03:32:33.000000,14.572307,121.070623,14.554729,121.024445,Metro Manila,242.5,0.798546,COMPLETED
IOS,2013-10-04 12:56:30.000000,14.578420000000001,121.04721,14.51955,121.0138,Metro Manila,295.0,1.1984700000000001,COMPLETED
ADR,2013-09-20 10:08:57.000000,14.558784,121.01182800000001,14.50549,121.004878,Metro Manila,264.375,0.555264,COMPLETED
T47,2013-10-20 21:56:24.000000,14.585466,121.05698000000001,14.630462,121.066474,Metro Manila,233.75,0.641339,COMPLETED
ADR,2013-09-03 22:53:54.000000,14.554892,121.018469,14.566211,121.010147,Metro Manila,185.625,2.9095,CANCELLED
IOS,2013-09-22 17:54:10.000000,14.515770000000002,120.99118,14.57216,121.02972,Metro Manila,299.375,0.5444859999999999,COMPLETED
ADR,2013-09-04 09:27:24.000000,14.568772000000001,121.01371200000001,14.570217999999999,121.02186499999999,Metro Manila,150.625,1.1421,COMPLETED
IOS,2013-09-16 20:12:14.000000,14.570310000000001,121.01378000000001,14.55481,121.04763,Metro Manila,216.25,1.2466899999999999,CANCELLED
IOS,2013-09-17 21:40:47.000000,14.575079999999998,120.98831000000001,14.554720000000001,121.01446000000001,Metro Manila,216.25,0.905703,COMPLETED
IOS,2013-10-04 21:26:47.000000,14.568610000000001,121.07999,14.565389999999999,121.0311,Metro Manila,251.25,0.363919,CANCELLED
ADR,2013-09-03 23:16:30.000000,14.550645999999999,121.026614,14.606622,120.97958,Metro Manila,316.875,3.16485,COMPLETED
ADR,2013-09-26 20:41:30.000000,14.552728,121.021024,14.563989000000001,120.998337,Metro Manila,238.125,0.674377,COMPLETED
IOS,2013-09-05 16:00:34.000000,14.55585,121.02356999999999,14.5548,121.04628000000001,Metro Manila,190.0,1.07875,COMPLETED
ADR,2013-09-27 22:49:32.000000,14.5485,121.025796,14.580148999999999,121.03005800000001,Metro Manila,211.875,1.91314,CANCELLED
IOS,2013-10-10 20:24:43.000000,14.50107,120.99954,14.651110000000001,120.97171999999999,Metro Manila,430.625,1.36933,COMPLETED
ADR,2013-09-10 12:32:07.000000,14.550901999999999,121.016263,14.655207999999998,121.073549,Metro Manila,378.125,0.461671,COMPLETED
ADR,2013-09-01 20:14:54.000000,14.554672,121.050665,14.602479999999998,121.052223,Metro Manila,251.25,0.64239,CANCELLED
ADR,2013-09-18 19:11:04.000000,14.564488,121.036629,14.572161999999999,121.029725,Metro Manila,163.75,2.4734700000000003,CANCELLED
VNU,2013-10-14 19:33:08.000000,14.549732,121.02677,14.554729,121.024445,Metro Manila,155.0,0.992293,COMPLETED
ADR,2013-09-16 17:14:00.000000,14.589476000000001,121.063768,14.603420000000002,120.987071,Metro Manila,295.0,2.41873,COMPLETED
IOS,2013-09-11 15:57:03.000000,14.546439999999999,121.0619,14.55,121.03333,Metro Manila,207.5,0.270613,COMPLETED
IOS,2013-10-09 07:21:11.000000,14.551179999999999,121.02011999999999,14.58806,121.0586,Metro Manila,242.5,0.775893,COMPLETED
ADR,2013-09-30 07:40:55.000000,14.579310000000001,121.04728999999999,14.589476000000001,121.063768,Metro Manila,172.5,0.790242,COMPLETED
IOS,2013-09-20 21:41:13.000000,14.56621,121.06398,14.577,121.06288,Metro Manila,159.375,2.50979,COMPLETED
IOS,2013-09-11 23:53:07.000000,14.6052,121.05453999999999,14.55163,121.01575,Metro Manila,286.25,1.0119,COMPLETED
IOS,2013-09-29 18:18:54.000000,14.552579999999999,121.01165,14.51955,121.0138,Metro Manila,225.0,0.58972,COMPLETED
ADR,2013-09-05 18:32:37.000000,14.558851999999998,121.023075,14.601968,121.049672,Metro Manila,268.75,0.692304,COMPLETED
IOS,2013-09-20 18:09:47.000000,14.60966,121.07607,14.575320000000001,121.04173,Metro Manila,255.625,0.452426,CANCELLED
IOS,2013-09-15 17:41:39.000000,14.55335,121.10217,14.55481,121.04763,Metro Manila,273.125,0.468184,CANCELLED
ADR,2013-09-19 11:57:57.000000,14.609851,121.048028,14.636458,121.021325,Metro Manila,246.875,0.218567,COMPLETED
IOS,2013-10-10 00:03:23.000000,14.55497,121.01765,14.52875,121.05791,Metro Manila,286.25,0.276334,COMPLETED
IOS,2013-10-04 13:12:42.000000,14.48947,121.01923000000001,14.549710000000001,121.05083,Metro Manila,330.0,2.5679,CANCELLED
ADR,2013-10-03 10:53:42.000000,14.576857999999998,121.08535800000001,14.560082999999999,121.020844,Metro Manila,242.5,2.45349,COMPLETED
IOS,2013-09-05 11:35:43.000000,14.558570000000001,121.02568000000001,14.554720000000001,121.01446000000001,Metro Manila,159.375,0.75576,CANCELLED
ADR,2013-09-20 00:05:17.000000,14.558512,121.019159,14.553006,121.05213,Metro Manila,211.875,0.184686,CANCELLED
ADR,2013-09-17 19:41:00.000000,14.547922,121.04638200000001,14.561901,121.05787600000001,Metro Manila,168.125,1.258,COMPLETED
IOS,2013-09-27 21:53:35.000000,14.551620000000002,121.02535,14.554279999999999,121.00537,Metro Manila,207.5,0.121486,COMPLETED
ADR,2013-12-10 11:15:38.000000,14.549565,121.063589,14.549287,121.04624,Metro Manila,181.25,1.8273599999999999,COMPLETED
IOS,2013-11-21 18:17:44.000000,14.566729999999998,121.03453999999999,14.54955,121.05608000000001,Metro Manila,185.625,0.572641,COMPLETED
IOS,2013-09-27 00:16:49.000000,14.57126,121.06691000000001,14.635129999999998,121.03571000000001,Metro Manila,277.5,1.3643,COMPLETED
VNU,2013-12-27 17:07:41.000000,14.549732,121.02677,14.554729,121.024445,Metro Manila,150.625,1.9095799999999998,COMPLETED
IOS,2013-09-22 16:45:30.000000,14.609829999999999,121.04806,14.6152,121.03683999999998,Metro Manila,172.5,0.79865,COMPLETED
IOS,2013-09-17 13:43:44.000000,14.55134,121.01668000000001,14.549729999999998,121.02677,Metro Manila,159.375,0.12700999999999998,COMPLETED
ADR,2013-09-21 13:33:26.000000,14.537386999999999,120.987893,14.535058,120.98213200000001,Metro Manila,163.75,1.41626,CANCELLED
VNU,2013-10-05 19:04:47.000000,14.549732,121.02677,14.579444,121.035917,Metro Manila,190.0,0.62864,COMPLETED
IOS,2013-09-21 06:00:14.000000,14.636239999999999,121.07123999999999,14.50981,121.01075,Metro Manila,439.375,2.31201,COMPLETED
ADR,2013-10-03 06:38:25.000000,14.542045000000002,121.055547,14.534931,121.049543,Metro Manila,155.0,3.91115,CANCELLED
IOS,2013-09-25 13:51:38.000000,14.57525,120.98397,14.65073,121.10285,Metro Manila,404.375,2.67014,COMPLETED
ADR,2013-10-02 11:27:34.000000,14.550895,121.063768,14.534819,121.048645,Metro Manila,176.875,1.0073299999999998,COMPLETED
VNU,2013-12-07 19:56:48.000000,14.549732,121.02677,14.554729,121.024445,Metro Manila,150.625,0.0717065,COMPLETED
IOS,2013-11-26 05:37:26.000000,14.57745,121.07013,14.610420000000001,121.08004,Metro Manila,211.875,0.908876,COMPLETED
IOS,2013-09-05 04:42:24.000000,14.451820000000001,121.0396,14.576379999999999,120.99708999999999,Metro Manila,373.75,1.10982,COMPLETED
IOS,2013-09-24 19:00:59.000000,14.568220000000002,121.0114,14.55274,121.02221999999999,Metro Manila,176.875,0.91089,COMPLETED
ADR,2013-09-02 12:48:05.000000,14.631677,121.06256599999999,14.575915,121.08548700000001,Metro Manila,303.75,1.3673899999999999,CANCELLED
IOS,2013-09-03 08:00:17.000000,14.579229999999999,121.024,14.5527,120.99202,Metro Manila,295.0,2.4828099999999997,COMPLETED
IOS,2013-11-27 13:01:49.000000,14.58645,121.04887,14.576429999999998,121.0663,Metro Manila,172.5,1.7519099999999999,COMPLETED
IOS,2013-09-28 17:21:45.000000,14.58135,121.05514,14.59748,121.04557,Metro Manila,185.625,3.04845,COMPLETED
IOS,2013-08-31 20:26:26.000000,14.582720000000002,121.05718999999999,14.5763,121.039,Metro Manila,185.625,0.8113630000000001,COMPLETED
IOS,2013-10-01 16:46:41.000000,14.581439999999999,121.06073,14.65177,121.03358999999999,Metro Manila,290.625,0.9961459999999999,COMPLETED
ADR,2013-10-03 11:30:39.000000,14.561589000000001,120.99475100000001,14.554201,121.024822,Metro Manila,207.5,1.2811700000000001,COMPLETED
IOS,2013-12-20 19:41:06.000000,14.6359,121.04326999999999,14.579310000000001,121.04728999999999,Metro Manila,233.75,0.459398,COMPLETED
IOS,2013-09-25 19:21:27.000000,14.611360000000001,121.07928000000001,14.65749,121.05611999999999,Metro Manila,321.25,1.30809,COMPLETED
IOS,2013-09-13 14:01:59.000000,14.55669,121.02068,14.56546,121.03327,Metro Manila,163.75,0.642787,CANCELLED
IOS,2013-09-17 19:05:55.000000,14.665470000000001,121.04946000000001,14.576270000000001,121.07006000000001,Metro Manila,338.75,0.697341,COMPLETED
ADR,2013-09-17 11:26:50.000000,14.625901,121.036597,14.520715,121.01251599999999,Metro Manila,382.5,0.8970790000000001,COMPLETED
IOS,2013-10-08 10:31:06.000000,14.58508,121.0841,14.534970000000001,121.04829,Metro Manila,238.125,3.07882,COMPLETED
IOS,2013-10-04 21:05:30.000000,14.556020000000002,121.08278999999999,14.63674,121.05827,Metro Manila,330.0,1.5761,COMPLETED
ADR,2013-09-11 10:19:53.000000,14.568184,121.086129,14.561603,121.02148000000001,Metro Manila,242.5,1.9490599999999998,COMPLETED
VNU,2013-12-01 20:05:04.000000,14.549732,121.02677,14.599511999999999,120.984219,Metro Manila,242.5,0.642592,COMPLETED
IOS,2013-09-27 19:36:38.000000,14.57494,120.98494,14.561589999999999,121.0259,Metro Manila,238.125,0.347673,COMPLETED
IOS,2013-12-26 20:38:21.000000,14.653329999999999,121.03326000000001,14.60914,121.05333,Metro Manila,246.875,1.56946,COMPLETED
